sentence	entity_01	entity_02	label
 차용애 는 1927 년 전라남도  목포시 에서 큰 인쇄소 를 운영 하 던 재력가 차 보륜 과 부인 장 씨 의 딸 로 태어났 다 . 	차용애	목포시	19
 차용애 는 1927 년  전라남도 목포시 에서 큰 인쇄소 를 운영 하 던 재력가 차 보륜 과 부인 장 씨 의 딸 로 태어났 다 . 	차용애	전라남도	19
아부 자파르 시라줏딘 무함마드 바하두르 샤 자파르 ( ) 혹은 바하두르 샤 2세 ( 1775 년 10 월 ~ 1862 년 11 월 7 일 , 재위 1837 년 9 월 28 일 ~ 1857 년 9 월 14 일 ) 는 인도  무굴 제국 의 마지막 황제 이 자 티무르 황조 의 마지막 군주 로 , 라지푸트 족 악바르 2 세 와 랄바이 의 아들 로 태어났 다 . 	바하두르 샤 2세	무굴 제국	19
 진카 밀라노프 ( Zinka Milanov , 1906 년 5 월 17 일 ~ 1989 년 5 월 30 일 ) 는 크로아티아  자그레브 태생 의 소프라노 가수 이 다 . 	진카 밀라노프	자그레브	19
 리차 알바네세 ( Licia Albanese , 1909 년 7 월 22 일 ~ 2014 년 8 월 15 일 ) 는 이탈리아 의 바리 태생 의 성악가 이 다 . 	리차 알바네세	바리	19
김 숙흘종 ( 金肅訖宗 , 생년 미상 ) 은 신라 의 왕자 이 다 . 	숙흘종	신라	19
성 이슈트반 1세 ( , ; 975 년 경 에스테르곰 ~ 1038 년 8 월 15 일 에스테르곰 또는 세케슈페헤르바르 ) 는 버이크 ( Vajk ) 라는 이름 으로 태어난 헝가리 의 대공 ( 997 년 ~ 1000 년 ) 이 자 초대 헝가리 의 군주 ( 1000 년 ~ 1038 년 ) 이 다 . 	이슈트반 1세	에스테르곰	19
성 이슈트반 1세 는 에스테르곰 시 에서 바즈크 라는 이름 으로 태어났 다 . 	이슈트반 1세	에스테르곰	19
함풍 ( 咸豊 ) 은 청나라 문종 함풍제 의 연호 이 다 . 	함풍제	청나라	19
동치 ( 同治 ) 는 청나라 목종 동치제 의 연호 이 다 . 	동치제	청나라	19
선통 ( 宣統 ) 은 청나라 의 12 대 이 자 마지막 황제 인 아이신기오로 푸이 의 첫 번 째 연호 이 다 . 	아이신기오로 푸이	청나라	19
 지미 콜린스 는 뉴욕 주 버펄로 ( 뉴욕 주 ) 에서 태어나 고 죽 었 다 . 그 는 리카와나 바로 가까이 의 성 십자 가 묘지 에 묻혔 다 . 	지미 콜린스	뉴욕 주	19
후긴과 무닌 에 의해 서 , 크바시르 의 피 로 꿀술 을 만들 었 다는 사실 을 알 게 된 오딘 은 거인 으로 변신 한 뒤 , 수통 의 딸 에게 꿀술 을 딱 세 모금 만 마시 게 해 다라고 부탁 한 뒤 , 꿀술 을 전부 마셔 버리 고 , 새로 변장 하 여 아스가르드 로 날아가 버리 고 , 꿀술 은 오딘 이 마련 해 두 었 던 항아리 에 보관 하 게 된 다 . 	오딘	아스가르드	19
13 세기 에 스노리 스툴루손 이 쓴 《 신 에다 》 중 〈 길피 의 속임수 〉 에 만 언급 되 며 , 위미르 와 긴눙가가프 와 유관 한 역할 을 맡 고 있 다 . 	위미르	긴눙가가프	19
 제이드 레이먼드 ( Jade Raymond , 1975 년 8 월 28 일 ~ ) 은 캐나다  몬트리올 태생 의 프랑스 계 캐나다인 비디오 게임 진행자 로 현재 토론토 유비소프트 전무 ( managing director ) 에 재직 했 다 . 	제이드 레이먼드	몬트리올	19
 송희립 ( 宋希立 , 1553 년 ~ 1623 년 12 월 20 일 ) 은 조선 중기 의 무신 으로 임진왜란 때 이순신 장군 의 휘하 에서 수군 으로 활약 하 였 다 . 	송희립	조선	19
송희립 ( 宋希立 , 1553 년 ~ 1623 년 12 월 20 일 ) 은 조선 중기 의 무신 으로 임진왜란 때 이순신 장군 의 휘하 에서 수군 으로 활약 하 였 다 . 	이순신	조선	19
 송희립 은 1553 년 전남  고흥군 동강면 마륜리 에서 송관 의 아들 로 태어났 다 . 	송희립	고흥군	19
 송희립 은 흥양 ( 현 전라남도 고흥 ) 의 《 세충사 》 에 제향 되 었 다 . 	송희립	전라남도	19
 케이트 베킨세일 ( Kate Beckinsale , 1973 년 7 월 26 일 ~ ) 은 잉글랜드 의 배우 이 다 . 	케이트 베킨세일	잉글랜드	19
 피엔차 는 본래 코르시냐노 ( Corsignano ) 라고 불리 던 마을 이 재건 된 곳 이 며 , 시에나 에서 추방 당한 귀족 이 자 르네상스 인문주 의 이자 이후 에 교황 비오 2세 가 된 에네아 실비오 피콜로 미니 ( Enea Silvio Piccolomini ) 가 태어난 곳 이 다 . 	교황 비오 2세	피엔차	19
 김헌곤 ( 金憲坤 , 1988 년 11 월 9 일 ~ ) 은 경상남 도  창원시 출신 의 KBO 리그 삼성 라이온즈 의 외야수 이 다 . 	김헌곤	창원시	19
 김헌곤 ( 金憲坤 , 1988 년 11 월 9 일 ~ ) 은 경상남도 창원시 출신 의 KBO 리그 삼성 라이온즈 의 외야수 이 다 . 	김헌곤	경상남도	19
 박보람 은 1994 년 3 월 1 일 강원도  춘천시 에서 태어나 자랐 다 . 	박보람	춘천시	19
 콰드워 아사모아 ( , 1988 년 12 월 9 일 , 가 나  아크라 ~ ) 는 가 나 의 축구 선수 로 , 현재 이탈리아 세리에 A 의 유벤투스 FC 에서 미드필더 # 윙어 로 활약 하 고 있 다 . 	콰드워 아사모아	아크라	19
 크라쿠프 에서 카지미에시 4 세 와 합스부르크 왕 가 의 엘리자베타 사이 에서 태어나 1501 년 그 의 형 얀 1세 의 뒤 를 이어 왕좌 에 올랐 다 . 	얀 1세	크라쿠프	19
 크라쿠프 에서 카지미에시 4세 와 합스부르크 왕 가 의 엘리자베타 사이 에서 태어나 1501 년 그 의 형 얀 1 세 의 뒤 를 이어 왕좌 에 올랐 다 . 	카지미에시 4세	크라쿠프	19
 카림 지아니 ( , 1982 년 8 월 17 일 , 프랑스  세브르 ~ ) 는 알제리 의 축구 선수 로 , 포지션 은 공격 형 미드필더 와 윙 어 이 며 , 현재 US 오를레앙 소속 이 다 . 	카림 지아니	세브르	19
 윤상 ( 胤祥 , 1686 ~ 1730 ) 은 중국 청나라 제 4 대 황제 강희제 의 서자 이 다 . 	윤상	청나라	19
윤 상 ( 胤祥 , 1686 ~ 1730 ) 은 중국 청나라 제 4 대 황제 강희제 의 서자 이 다 . 	강희제	청나라	19
 알렌 아브디치 ( Alen Avdi ć , 1977 년 4 월 3 일 ~ ) 는 보스니아 헤르체고비나 의 축구 선수 로 , K 리그 등록명 은 알렌 이 다 . 	알렌 아브디치	보스니아 헤르체고비나	19
문묘 제례악 ( 文廟祭禮樂 ) 은 공자 를 비롯 하 여 안자 ( 顔子 ) · 자사 ( 子思 ) 와 같 은 중국 의 성현 과 설총 · 최치원 과 같 은 한국 의 성현 에게 제사 하 는 문묘 제향 에 쓰이 는 음악 이 다 . 	자사	중국	19
 커널 샌더스 는 1890 년 9 월 9 일  인디애나 주 헨리빌 의 장로교 집안 에서 3 남매 의 장남 으로 태어났 다 . 	커널 샌더스	인디애나 주	19
기축 옥사 ( 己丑獄事 ) 는 조선 선조 때 의 옥사 로 1589 년 10 월 의 정여립 이 모반 을 꾸민 다는 고변 으로부터 시작 되 어 정여립 과 함께 3 년 여 간 그 와 연루 된 많 은 동인 이 희생 된 사건 이 다 . 	정여립	조선	19
 양요섭 은 1990 년 1 월 5 일  서울특별시 에서 1 남 1 녀 중 막내 로 태어났 다 . 	양요섭	서울특별시	19
 보찌꽁 ( , 1912 년 8 월 7 일 , 꽝남 성 ~ 2011 년 9 월 8 일 , 호찌민 시 ) 은 베트남 의 독립 운동가 이 자 공산주의 정치인 이 다 . 	보찌꽁	꽝남 성	19
 미스터 허드슨 은 버밍엄 북서부 에 있 는 핸즈워스 우드 ( Handsworth Wood ) 지역 에서 자랐 으며 , 버밍엄 에지배스턴 ( Edgbaston ) 에 위치 한 킹 에드워드즈 스쿨 ( King Edward ' s School ) 을 다녔 다 . 	미스터 허드슨	버밍엄	19
그 후 카르타고 의 한니발 이 이 곳 을 공격 하 면서 제 2 차 포에니 전쟁 이 발발 하 게 되 었 고 로마 제국 은 한니발 의 거센 저항 을 물리치 고 사군툼 을 정복 한 다 . 	한니발	카르타고	19
대개 독일 제국 과 프로이센 왕국 의 마지막 군주 였 던 빌헬름 2세 를 가리킨 다 . 	빌헬름 2세	프로이센 왕국	19
프랑스 는 이 지역 에 대한 영국 의 진출 을 저지 하 려는 자세 를 보였 고 , 버지니아 식민지 정부 의 명 을 받 은 조지 워싱턴 은 1754 년 봄 부터 여름 에 걸쳐 , 버지니아 의 병사 를 지휘 하 여 듀켄 요새 를 점령 하 려고 했 던 이 우세 한 프랑스군 에 패 했 다 . 	조지 워싱턴	버지니아 식민지	19
1894 년 11 월 임시 경성 공사관원 ( 조선 의 군사 고문 ) 이 되 어 미우라 고로 공사 등 과 함께 1895 년 10 월 8 일  명성황후 을미사변 에 끼어들 었 다가 , 그 해 10 월 부터 1896 년 1 월 까지 투옥 되 었 지만 1 월 14 일 제 5 사단 군법 회의 에서 무 죄 판결 을 받 고 풀려났 다 . 	명성황후	조선	19
이 책 속 에 는 신라 말 의 최승우 ( 崔承祐 ) · 김가기 ( 金可紀 ) · 자혜 ( 慈惠 ) 의 신선 설화 로부터 도교 가 전수 된 경과 를 적 고 , 각종 도법 ( 道法 ) · 비문 ( 秘文 ) · 비결 ( 秘訣 ) · 도교 경서 의 전래 를 최치원 에게 의탁 하 여 그 를 동방단학 ( 東方丹學 ) 의 비조 로 적 고 있 다 . 	최치원	신라	19
 헨리 캠벨배너먼 경 ( Sir Henry Campbell - Bannerman , 바스 훈장 , 1836 년 9 월 7 일 ~ 1908 년 4 월 22 일 ) 은 영국  스코틀랜드 의 정치 가 이 다 . 	헨리 캠벨배너먼	스코틀랜드	19
 파비우 세자르 몬테지니 ( , , 1979 년 2 월 24 일 브라질  론드리나 ~ ) 는 카타르 의 축구 선수 로 , 현재 알라얀 SC 소속 으로 활동 하 고 있 다 . 	파비우 세자르 몬테지니	론드리나	19
 왕차이화 ( 王彩樺ㅡ 1969 년 11 월 24 일 ~ ) 는 타이완 의 가수 이 다 . 	왕차이화	타이완	19
태평양 전쟁 종전 종서 는 일본  도쿄 도 고쿄 의 쇼와 천황 에 의해 몇 번 의 수정 을 거쳐 완성 되 었 고 , 바로 그 날 인 8 월 14 일 밤 11 시 20 분 부터 NHK 운영진 8 명 의 도움 을 받 아 황궁 에 녹음 시설 을 설치 , 녹음 하 기 시작 하 였 다 . 	쇼와 천황	도쿄 도	19
롤프 는 잉글랜드 의 노퍽 카운티 , 히캄 에서 존 롤프 와 도로시 메이슨 부부 의 아들 로 태어나 1585 년 5 월 6 일 세례 를 받 았 다 . 	존 롤프	잉글랜드	19
 도밍고 카이세도 이 산스 데 산타마리아 ( , 1783 년 8 월 4 일 ~ 1843 년 7 월 1 일 ) 는 1783 년 8 월 4 일  보고타 에서 태어나 1843 년 7 월 1 일 그 곳 에서 사망 했 다 . 	도밍고 카이세도	보고타	19
광서 ( 光緖 ) 는 청나라 덕종 광서제 의 연호 이 다 . 	광서제	청나라	19
 사이고 주도 / 쓰구미치 ( , 1843 년 6 월 1 일 ~ 1902 년 7 월 18 일 은 일본 의 사무라이 · 사쓰마 번 번사 , 일본 제국 육군 , 일본 제국 해군 , 정치가 이 다 . 	사이고 주도	사쓰마 번	19
솔란지 는 미국 휴스턴 에서 태어나 언니 비욘세 놀스 와 함께 알앤비 걸 그룹 데스티니스 차일드 의 맴버 로 활동 했 다 . 	비욘세 놀스	휴스턴	19
 미케네 의 왕 아가멤논 의 아내 로 , 이피게네이아 , 엘렉트라 , 오레스테스 를 낳 았 다 . 	오레스테스	미케네	19
 윌리엄 브루스터 는 특히 스크루비 마을 출신 이 며 밥워스 교회 의 목사 인 리처드 클립턴 의 영향 을 많이 받 았 다 . 	윌리엄 브루스터	스크루비	19
1930 년 1 월 24 일 공산주의 에 암살 된 후 임시 로 만주 에 안치 된 김좌진 의 유해 가 1933 년 본부인 오숙근 이 일본 제국 을 피해 만주 로 잠입 해 상자 에 김좌진 유해 를 수습 하 여 충청남도 홍성군 서부면 이호리 에 밀장 한 뒤 1957 년 김두한 이 선산 인 지금 의 자리 로 이장 하 였 다 . 	김좌진	충청남도	19
1930 년 1 월 24 일 공산주의 에 암살 된 후 임시 로 만주 에 안치 된 김좌진 의 유해 가 1933 년 본부인 오숙근 이 일본 제국 을 피해 만주 로 잠입 해 상자 에 김좌진 유해 를 수습 하 여 충청남도  홍성군 서부면 이호리 에 밀장 한 뒤 1957 년 김두한 이 선산 인 지금 의 자리 로 이장 하 였 다 . 	김좌진	홍성군	19
 에드워드 윈슬로 ( Edward Winslow , 1595 년 10 월 18 일 – 1655 년 5 월 8 일 ) 는 메이플라워 호 에 탑승 한 잉글랜드 필그림 파더스 지도자 였 다 . 	에드워드 윈슬로	잉글랜드	19
1950 년 한국 전쟁 당시 서울특별시  종로구 본가 ( 삼청동 ) 에 김두한 을 찾 기 위해 조선 인민군 들 이 습격 했 으나 김두한 이 집 에 잘 들어오 지 않 는다는 점 으로 고초 를 피할 수 있 었 다 . 	김두한	종로구	19
1950 년 한국 전쟁 당시 서울특별시 종로구 본가 ( 삼청동 ) 에 김두한 을 찾 기 위해 조선 인민군 들 이 습격 했 으나 김두한 이 집 에 잘 들어오 지 않 는다는 점 으로 고초 를 피할 수 있 었 다 . 	김두한	서울특별시	19
 서울특별시 잠실체육관 에서 50 m 달리기 , 50 m 허 들 , 높이뛰기 등 육상 종목 을 고양시 고양어울림누리 에서 50 m 수영 종목 으로 140 여 명 의 아이돌 가수 이 치열 한 경쟁 을 펼치 는 대회 방식 으로 프로그램 을 진행 하 였 다 . 	수영	서울특별시	19
명나 라는 영락제 때 난징 시 에서 베이징 시 으로 천도 하 고 , 1401 년 에 일본 에 대해 왜구 단속 을 요청 함 과 동시 에 무로마치 막부 의 아시카가 다카우 지 를 일본 국왕 에 봉해 명 일 무역 을 시작 했 다 . 	영락제	난징 시	19
 류규 ( 柳規 , 1400 년 - 1473 년 2 월 10 일 ) 는 조선 시대 의 무신 , 군인 , 정치인 이 다 . 	류규	조선	19
그 뒤 서 자 자광 이 익대 공신 ( 翊戴功臣 ) 이 되 자 , 조선 예종 이 그 에게 특별히 가정 대부 ( 嘉靖大夫 ) 행 중추부 첨지사 ( 行中樞府僉知事 ) 를 제수 ( 除 授 ) 하 여 한성부 에 와 서 사은 ( 謝 恩 ) 한 지 한 달 남짓 만 에 늙 었 다는 이유 로 돌아가 기 를 청하 였 다 . 	조선 예종	한성부	19
 작센코부르크고타 공녀 지빌라 ( , 1908 년 1 월 18 일 ~ 1972 년 11 월 28 일 ) 는 작센코부르크고타 공국 의 마지막 군주 카를 에두아르트 와 그 의 아내 슐레스비히홀슈타인존더부르크글뤽스부르크 의 빅토리아 아델하이트 사이 에서 태어난 딸 로서 , 그녀 의 남편 은 베스테르보텐 공작 구스타프 아돌프 이 며 , 그녀 의 아들 은 현재 스웨덴 의 군주 인 칼 16 세 구스타프 이 다 . 	작센코부르크고타 공녀 지빌라	작센코부르크고타 공국	19
 모리 리요 ( , 1986 년 12 월 24 일 ~ ) 는 일본  시즈오카 현 출신 의 모델 이 자 미스 유니버스 2007 우승자 이 다 . 	모리 리요	시즈오카 현	19
김개국 ( 金蓋國 , 1548 년 ( 명종 3 ) - 1603 년 ( 선조 36 ) ) 은 조선 시대 조선 선조 조 의 문신 으로 임진왜란 때 의병장 으로 활약 하 여 선무 공신 원종공신 에 녹훈 되 었 다 . 	조선 선조	조선	19
김태일 ( 金兌一 , 1637 년 ~ 1702 년 ) 은 조선 시대 조선 현종 , 조선 숙종 때 의 문신 이 자 학자 이 다 . 	조선 숙종	조선	19
 왕경무 는 평로군 번진 의 본거지 였 던 청주 ( 靑州 , 현 산둥 성  칭저우 시 ) 출신 으로 , 그 출생 연도 에 관해 서 는 알려 진 것 이 없 다 . 	왕경무	칭저우 시	19
샘 레이미 는 여러 해 동안 그 의 형제 이반 과 테드 레이미 , 레이미 의 어릴 적 친구 브루스 캠벨 과 함께 순전히 미시간 주 에서 영화 제작 을 하 고 있 었 다 . 	브루스 캠벨	미시간 주	19
 카가와 테루유키 ( , 1965 년 12 월 7 일 , 일본  도쿄 도 ) 는 일본 의 배우 이 다 . 	카가와 테루유키	도쿄 도	19
경부선 서울역 - 금천구청역 선로 용량 포화 문제 와 서울특별시 동남 권 ( 서초구 , 강남구 , 송파구 , 강동구 ) , 경기도 남부 지역 철도 이용객 편의 를 위해 사업 이 추진 되 었 고 , 2016 년 12 월 9 일 에 개통 되 었 다 . 	강남구	경기도	19
대니얼 폴 발렌시아 ( Daniel Paul Valencia , 1984 년 9 월 19 일 , 플로리다 주  마이애미 ~ ) 또는 대니 발렌시아 ( Danny Valencia ) 는 미국 의 야구 선수 이 며 , 포지션 은 3 루수 이 다 . 	대니 발렌시아	마이애미	19
대니얼 폴 발렌시아 ( Daniel Paul Valencia , 1984 년 9 월 19 일 , 플로리다 주 마이애미 ~ ) 또는 대니 발렌시아 ( Danny Valencia ) 는 미국 의 야구 선수 이 며 , 포지션 은 3 루수 이 다 . 	대니 발렌시아	플로리다 주	19
 후안 벨레스 ( , 1983 년 8 월 2 일 , 푸에르토리코 폰체 ~ ) 는 푸에르토리코 의 가수 이자 음악가 이 다 . 	후안 벨레스	푸에르토리코	19
 후안 벨레스 ( , 1983 년 8 월 2 일 , 푸에르토리코  폰체 ~ ) 는 푸에르토리코 의 가수 이자 음악가 이 다 . 	후안 벨레스	폰체	19
엘레니 는 아테네 에서 그리스 국왕 콘스탄티노스 1세 와 그 왕비 프로이센 의 소피아 의 딸 로 태어났 다 . 	콘스탄티노스 1세	아테네	19
 조선 후기 의 학자 안정복 은 자신 의 저서 《 천학고 》 와 《 천학문답 》 을 통하 여 기독교 의 비 현실 성 , 비 윤리 성 들 을 비판 하 였 으나 유교 적 입장 을 근거 로 한 것 들 이 기에 완전 한 유신 론 비판서 인 지 확실 하 지 않 다 . 	안정복	조선	19
 하워드 켄덜 ( Howard Kendall , 1946 년 5 월 22 일 ~ 2015 년 10 월 17 일 ) 은 잉글랜드 출신 의 전직 축구 선수 , 축구 감독 이 다 . 	하워드 켄덜	잉글랜드	19
